utc_time,perth_time,lot,zone,utilization
2026-08-06T14:55:11Z,2026-08-06 22:55:11,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PJ2,BEN-PJ2-LZ-Green,1.26
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PL1,BEN-PL1-LZ-Green,14.7
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PL2,BEN-PL2-LZ-Green,6.45
2026-08-06T14:55:11Z,2026-08-06 22:55:11,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PM2,BEN-PM2-LZ-Blue,0
2026-08-06T14:55:11Z,2026-08-06 22:55:11,PM3,BEN-PM3-LZ-Green,8.23
2026-08-07T00:29:25Z,2026-08-07 08:29:25,TCP1, ,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,TCP2, ,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PA4,BEN-PA4-LT-0001,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PB1,BEN-PB1-LZ-Green,44.13
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PB3,BEN-PB3-LZ-90Minute,41.18
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PC2,BEN-PC2-LZ-Green,37.86
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PC3,BEN-PC3-LZ-Green,93.22
2026-08-07T00:29:25Z,2026-08-07 08:29:25,STAFF ONLY - PC3,BEN-PC3-LZ-White,6.38
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PC4,BEN-PC4-LZ-Equipark,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PD1,BEN-PD1-LZ-Yellow,51.97
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PD4,BEN-PD4-LZ-Blue,11.11
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PE1,BEN-PE1-LZ-Yellow,66.9
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PE2,BEN-PE2-LZ-Blue,23.19
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PF1,BEN-PF1-LZ-Yellow,100
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PH1,BEN-PH1-LZ-Yellow,72.73
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PH2,BEN-PH2-LZ-Green,100
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PH3,BEN-PH3-LZ-Equipark,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PH4,BEN-PH4-LZ-Green,100
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PI1,BEN-PI1-LZ-Yellow,89.66
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PI2,BEN-PI2-LZ-Yellow,23.4
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PI3,BEN-PI3-LZ-Yellow,5.67
2026-08-07T00:29:25Z,2026-08-07 08:29:25,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,10.53
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PJ1,BEN-PJ1-LZ-Yellow,31.52
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PJ2,BEN-PJ2-LZ-Green,93.71
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PL1,BEN-PL1-LZ-Green,30.03
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PL2,BEN-PL2-LZ-Green,25.81
2026-08-07T00:29:25Z,2026-08-07 08:29:25,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PM2,BEN-PM2-LZ-Blue,0
2026-08-07T00:29:25Z,2026-08-07 08:29:25,PM3,BEN-PM3-LZ-Green,62.66
2026-08-07T03:33:30Z,2026-08-07 11:33:30,TCP1, ,0
2026-08-07T03:33:30Z,2026-08-07 11:33:30,TCP2, ,0
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PA4,BEN-PA4-LT-0001,0
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PB1,BEN-PB1-LZ-Green,51
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PB3,BEN-PB3-LZ-90Minute,45.88
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PC2,BEN-PC2-LZ-Green,43.57
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PC3,BEN-PC3-LZ-Green,96.61
2026-08-07T03:33:30Z,2026-08-07 11:33:30,STAFF ONLY - PC3,BEN-PC3-LZ-White,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PC4,BEN-PC4-LZ-Equipark,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PD1,BEN-PD1-LZ-Yellow,88.82
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PD4,BEN-PD4-LZ-Blue,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PE1,BEN-PE1-LZ-Yellow,79.79
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PE2,BEN-PE2-LZ-Blue,97.1
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PF1,BEN-PF1-LZ-Yellow,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PH1,BEN-PH1-LZ-Yellow,84.69
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PH2,BEN-PH2-LZ-Green,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PH3,BEN-PH3-LZ-Equipark,60
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PH4,BEN-PH4-LZ-Green,97.42
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PI1,BEN-PI1-LZ-Yellow,92.74
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PI2,BEN-PI2-LZ-Yellow,37.18
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PI3,BEN-PI3-LZ-Yellow,100
2026-08-07T03:33:30Z,2026-08-07 11:33:30,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,69.47
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PJ1,BEN-PJ1-LZ-Yellow,94.57
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PJ2,BEN-PJ2-LZ-Green,98.11
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PL1,BEN-PL1-LZ-Green,89.46
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PL2,BEN-PL2-LZ-Green,58.06
2026-08-07T03:33:30Z,2026-08-07 11:33:30,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PM2,BEN-PM2-LZ-Blue,26.32
2026-08-07T03:33:30Z,2026-08-07 11:33:30,PM3,BEN-PM3-LZ-Green,95.57
2026-08-07T05:21:57Z,2026-08-07 13:21:57,TCP1, ,0
2026-08-07T05:21:57Z,2026-08-07 13:21:57,TCP2, ,0
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PA4,BEN-PA4-LT-0001,0
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PB1,BEN-PB1-LZ-Green,50.14
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PB3,BEN-PB3-LZ-90Minute,52.94
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PC2,BEN-PC2-LZ-Green,40.71
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PC3,BEN-PC3-LZ-Green,91.53
2026-08-07T05:21:57Z,2026-08-07 13:21:57,STAFF ONLY - PC3,BEN-PC3-LZ-White,93.62
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PC4,BEN-PC4-LZ-Equipark,89.58
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PD1,BEN-PD1-LZ-Yellow,88.49
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PD4,BEN-PD4-LZ-Blue,83.33
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PE1,BEN-PE1-LZ-Yellow,76.31
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PE2,BEN-PE2-LZ-Blue,89.13
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PF1,BEN-PF1-LZ-Yellow,100
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PH1,BEN-PH1-LZ-Yellow,95.22
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PH2,BEN-PH2-LZ-Green,100
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PH3,BEN-PH3-LZ-Equipark,62.22
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PH4,BEN-PH4-LZ-Green,96.77
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PI1,BEN-PI1-LZ-Yellow,86.31
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PI2,BEN-PI2-LZ-Yellow,37.5
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PI3,BEN-PI3-LZ-Yellow,84.4
2026-08-07T05:21:57Z,2026-08-07 13:21:57,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,68.42
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PJ1,BEN-PJ1-LZ-Yellow,85.87
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PJ2,BEN-PJ2-LZ-Green,92.45
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PL1,BEN-PL1-LZ-Green,81.79
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PL2,BEN-PL2-LZ-Green,74.19
2026-08-07T05:21:57Z,2026-08-07 13:21:57,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PM2,BEN-PM2-LZ-Blue,47.37
2026-08-07T05:21:57Z,2026-08-07 13:21:57,PM3,BEN-PM3-LZ-Green,92.41
2026-08-07T06:48:59Z,2026-08-07 14:48:59,TCP1, ,0
2026-08-07T06:48:59Z,2026-08-07 14:48:59,TCP2, ,0
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PA4,BEN-PA4-LT-0001,0
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PB1,BEN-PB1-LZ-Green,43.84
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PB3,BEN-PB3-LZ-90Minute,52.94
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PC2,BEN-PC2-LZ-Green,28.57
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PC3,BEN-PC3-LZ-Green,76.27
2026-08-07T06:48:59Z,2026-08-07 14:48:59,STAFF ONLY - PC3,BEN-PC3-LZ-White,82.98
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PC4,BEN-PC4-LZ-Equipark,47.92
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PD1,BEN-PD1-LZ-Yellow,70.72
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PD4,BEN-PD4-LZ-Blue,75
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PE1,BEN-PE1-LZ-Yellow,73.17
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PE2,BEN-PE2-LZ-Blue,65.22
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PF1,BEN-PF1-LZ-Yellow,100
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PH1,BEN-PH1-LZ-Yellow,54.07
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PH2,BEN-PH2-LZ-Green,68
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PH3,BEN-PH3-LZ-Equipark,31.11
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PH4,BEN-PH4-LZ-Green,77.42
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PI1,BEN-PI1-LZ-Yellow,82.4
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PI2,BEN-PI2-LZ-Yellow,31.73
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PI3,BEN-PI3-LZ-Yellow,64.18
2026-08-07T06:48:59Z,2026-08-07 14:48:59,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,58.95
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PJ1,BEN-PJ1-LZ-Yellow,68.12
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PJ2,BEN-PJ2-LZ-Green,84.91
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PL1,BEN-PL1-LZ-Green,64.54
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PL2,BEN-PL2-LZ-Green,61.29
2026-08-07T06:48:59Z,2026-08-07 14:48:59,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PM2,BEN-PM2-LZ-Blue,21.05
2026-08-07T06:48:59Z,2026-08-07 14:48:59,PM3,BEN-PM3-LZ-Green,82.28
2026-08-07T08:05:12Z,2026-08-07 16:05:12,TCP1, ,0
2026-08-07T08:05:12Z,2026-08-07 16:05:12,TCP2, ,0
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PA4,BEN-PA4-LT-0001,0
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PB1,BEN-PB1-LZ-Green,40.69
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PB3,BEN-PB3-LZ-90Minute,57.65
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PC2,BEN-PC2-LZ-Green,24.29
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PC3,BEN-PC3-LZ-Green,42.37
2026-08-07T08:05:12Z,2026-08-07 16:05:12,STAFF ONLY - PC3,BEN-PC3-LZ-White,61.7
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PC4,BEN-PC4-LZ-Equipark,33.33
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PD1,BEN-PD1-LZ-Yellow,52.63
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PD4,BEN-PD4-LZ-Blue,61.11
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PE1,BEN-PE1-LZ-Yellow,62.72
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PE2,BEN-PE2-LZ-Blue,37.68
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PF1,BEN-PF1-LZ-Yellow,84.91
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PH1,BEN-PH1-LZ-Yellow,33.49
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PH2,BEN-PH2-LZ-Green,54
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PH3,BEN-PH3-LZ-Equipark,20
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PH4,BEN-PH4-LZ-Green,54.84
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PI1,BEN-PI1-LZ-Yellow,66.48
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PI2,BEN-PI2-LZ-Yellow,25
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PI3,BEN-PI3-LZ-Yellow,43.26
2026-08-07T08:05:12Z,2026-08-07 16:05:12,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,48.42
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PJ1,BEN-PJ1-LZ-Yellow,56.16
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PJ2,BEN-PJ2-LZ-Green,44.03
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PL1,BEN-PL1-LZ-Green,52.72
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PL2,BEN-PL2-LZ-Green,38.71
2026-08-07T08:05:12Z,2026-08-07 16:05:12,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PM2,BEN-PM2-LZ-Blue,5.26
2026-08-07T08:05:12Z,2026-08-07 16:05:12,PM3,BEN-PM3-LZ-Green,72.15
2026-08-07T09:13:51Z,2026-08-07 17:13:51,TCP1, ,0
2026-08-07T09:13:51Z,2026-08-07 17:13:51,TCP2, ,0
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PA4,BEN-PA4-LT-0001,0
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PB1,BEN-PB1-LZ-Green,28.94
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PB3,BEN-PB3-LZ-90Minute,51.76
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PC2,BEN-PC2-LZ-Green,15.71
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PC3,BEN-PC3-LZ-Green,23.73
2026-08-07T09:13:51Z,2026-08-07 17:13:51,STAFF ONLY - PC3,BEN-PC3-LZ-White,29.79
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PC4,BEN-PC4-LZ-Equipark,29.17
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PD1,BEN-PD1-LZ-Yellow,30.59
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PD4,BEN-PD4-LZ-Blue,58.33
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PE1,BEN-PE1-LZ-Yellow,37.98
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PE2,BEN-PE2-LZ-Blue,28.99
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PF1,BEN-PF1-LZ-Yellow,65.41
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PH1,BEN-PH1-LZ-Yellow,24.4
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PH2,BEN-PH2-LZ-Green,54
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PH3,BEN-PH3-LZ-Equipark,11.11
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PH4,BEN-PH4-LZ-Green,31.61
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PI1,BEN-PI1-LZ-Yellow,39.11
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PI2,BEN-PI2-LZ-Yellow,17.31
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PI3,BEN-PI3-LZ-Yellow,23.4
2026-08-07T09:13:51Z,2026-08-07 17:13:51,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,25.26
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PJ1,BEN-PJ1-LZ-Yellow,46.38
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PJ2,BEN-PJ2-LZ-Green,28.3
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PL1,BEN-PL1-LZ-Green,31.95
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PL2,BEN-PL2-LZ-Green,16.13
2026-08-07T09:13:51Z,2026-08-07 17:13:51,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PM2,BEN-PM2-LZ-Blue,0
2026-08-07T09:13:51Z,2026-08-07 17:13:51,PM3,BEN-PM3-LZ-Green,43.67
2026-08-07T10:14:59Z,2026-08-07 18:14:59,TCP1, ,0
2026-08-07T10:14:59Z,2026-08-07 18:14:59,TCP2, ,0
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PA4,BEN-PA4-LT-0001,0
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PB1,BEN-PB1-LZ-Green,27.22
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PB3,BEN-PB3-LZ-90Minute,55.29
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PC2,BEN-PC2-LZ-Green,12.86
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PC3,BEN-PC3-LZ-Green,8.47
2026-08-07T10:14:59Z,2026-08-07 18:14:59,STAFF ONLY - PC3,BEN-PC3-LZ-White,8.51
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PC4,BEN-PC4-LZ-Equipark,6.25
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PD1,BEN-PD1-LZ-Yellow,13.49
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PD4,BEN-PD4-LZ-Blue,52.78
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PE1,BEN-PE1-LZ-Yellow,26.83
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PE2,BEN-PE2-LZ-Blue,34.06
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PF1,BEN-PF1-LZ-Yellow,41.51
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PH1,BEN-PH1-LZ-Yellow,11.48
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PH2,BEN-PH2-LZ-Green,36
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PH3,BEN-PH3-LZ-Equipark,2.22
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PH4,BEN-PH4-LZ-Green,15.48
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PI1,BEN-PI1-LZ-Yellow,23.18
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PI2,BEN-PI2-LZ-Yellow,10.26
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PI3,BEN-PI3-LZ-Yellow,7.45
2026-08-07T10:14:59Z,2026-08-07 18:14:59,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,6.32
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PJ1,BEN-PJ1-LZ-Yellow,32.25
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PJ2,BEN-PJ2-LZ-Green,37.74
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PL1,BEN-PL1-LZ-Green,23.32
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PL2,BEN-PL2-LZ-Green,12.9
2026-08-07T10:14:59Z,2026-08-07 18:14:59,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PM2,BEN-PM2-LZ-Blue,0
2026-08-07T10:14:59Z,2026-08-07 18:14:59,PM3,BEN-PM3-LZ-Green,25.95
2026-08-07T11:11:47Z,2026-08-07 19:11:47,TCP1, ,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,TCP2, ,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PA1,BEN-PA1-LZ-Green,27.41
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PA2,BEN-PA2-LZ-Green,1.83
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PA3,BEN-PA3-LZ-Green,0.62
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PA4,BEN-PA4-LT-0001,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PA5,BEN-PA5-LZ-Green,9.38
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PB1,BEN-PB1-LZ-Green,23.5
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PB3,BEN-PB3-LZ-90Minute,49.41
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PC2,BEN-PC2-LZ-Green,10
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PC3,BEN-PC3-LZ-Green,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PC4,BEN-PC4-LZ-Equipark,4.17
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PD1,BEN-PD1-LZ-Yellow,7.24
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PD4,BEN-PD4-LZ-Blue,33.33
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PE1,BEN-PE1-LZ-Yellow,20.91
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PE2,BEN-PE2-LZ-Blue,33.33
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PF1,BEN-PF1-LZ-Yellow,23.27
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PH1,BEN-PH1-LZ-Yellow,7.18
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PH2,BEN-PH2-LZ-Green,36
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PH3,BEN-PH3-LZ-Equipark,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PH4,BEN-PH4-LZ-Green,9.03
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PI1,BEN-PI1-LZ-Yellow,13.41
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PI2,BEN-PI2-LZ-Yellow,7.69
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PI3,BEN-PI3-LZ-Yellow,2.48
2026-08-07T11:11:47Z,2026-08-07 19:11:47,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,1.05
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PJ1,BEN-PJ1-LZ-Yellow,31.52
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PJ2,BEN-PJ2-LZ-Green,42.77
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PL1,BEN-PL1-LZ-Green,17.57
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PL2,BEN-PL2-LZ-Green,9.68
2026-08-07T11:11:47Z,2026-08-07 19:11:47,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-07T11:11:47Z,2026-08-07 19:11:47,PM2,BEN-PM2-LZ-Blue,0
