utc_time,perth_time,lot,zone,utilization
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PB1,BEN-PB1-LZ-Green,17.48
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PB3,BEN-PB3-LZ-90Minute,27.06
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PC2,BEN-PC2-LZ-Green,2.14
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PC3,BEN-PC3-LZ-Green,3.39
2026-07-09T13:39:03Z,2026-07-09 21:39:03,STAFF ONLY - PC3,BEN-PC3-LZ-White,6.38
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PC4,BEN-PC4-LZ-Equipark,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PD1,BEN-PD1-LZ-Yellow,0.33
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PD4,BEN-PD4-LZ-Blue,8.33
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PE1,BEN-PE1-LZ-Yellow,9.06
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PE2,BEN-PE2-LZ-Blue,20.29
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PF1,BEN-PF1-LZ-Yellow,1.26
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PH1,BEN-PH1-LZ-Yellow,2.39
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PH2,BEN-PH2-LZ-Green,34
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PH3,BEN-PH3-LZ-Equipark,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PH4,BEN-PH4-LZ-Green,1.29
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PI1,BEN-PI1-LZ-Yellow,3.91
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PI2,BEN-PI2-LZ-Yellow,4.81
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PI3,BEN-PI3-LZ-Yellow,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PJ1,BEN-PJ1-LZ-Yellow,24.64
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PJ2,BEN-PJ2-LZ-Green,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PL1,BEN-PL1-LZ-Green,14.7
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PL2,BEN-PL2-LZ-Green,6.45
2026-07-09T13:39:03Z,2026-07-09 21:39:03,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PM2,BEN-PM2-LZ-Blue,0
2026-07-09T13:39:03Z,2026-07-09 21:39:03,PM3,BEN-PM3-LZ-Green,7.59
2026-07-09T16:16:34Z,2026-07-10 00:16:34,TCP1, ,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,TCP2, ,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PA1,BEN-PA1-LZ-Green,27.41
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PA2,BEN-PA2-LZ-Green,1.83
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PA3,BEN-PA3-LZ-Green,0.62
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PA4,BEN-PA4-LT-0001,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PA5,BEN-PA5-LZ-Green,9.38
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PB1,BEN-PB1-LZ-Green,14.04
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PB3,BEN-PB3-LZ-90Minute,27.06
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PC2,BEN-PC2-LZ-Green,0.71
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PC3,BEN-PC3-LZ-Green,1.69
2026-07-09T16:16:34Z,2026-07-10 00:16:34,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PC4,BEN-PC4-LZ-Equipark,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PD1,BEN-PD1-LZ-Yellow,0.33
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PD4,BEN-PD4-LZ-Blue,2.78
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PE1,BEN-PE1-LZ-Yellow,8.36
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PE2,BEN-PE2-LZ-Blue,20.29
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PF1,BEN-PF1-LZ-Yellow,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PH1,BEN-PH1-LZ-Yellow,1.44
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PH2,BEN-PH2-LZ-Green,34
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PH3,BEN-PH3-LZ-Equipark,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PH4,BEN-PH4-LZ-Green,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PI1,BEN-PI1-LZ-Yellow,2.23
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PI2,BEN-PI2-LZ-Yellow,4.81
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PI3,BEN-PI3-LZ-Yellow,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PJ1,BEN-PJ1-LZ-Yellow,24.64
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PJ2,BEN-PJ2-LZ-Green,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PL1,BEN-PL1-LZ-Green,13.42
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PL2,BEN-PL2-LZ-Green,6.45
2026-07-09T16:16:34Z,2026-07-10 00:16:34,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PM2,BEN-PM2-LZ-Blue,0
2026-07-09T16:16:34Z,2026-07-10 00:16:34,PM3,BEN-PM3-LZ-Green,7.59
2026-07-09T18:14:56Z,2026-07-10 02:14:56,TCP1, ,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,TCP2, ,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PA1,BEN-PA1-LZ-Green,27.41
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PA2,BEN-PA2-LZ-Green,1.83
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PA3,BEN-PA3-LZ-Green,0.62
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PA4,BEN-PA4-LT-0001,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PA5,BEN-PA5-LZ-Green,9.38
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PB1,BEN-PB1-LZ-Green,14.04
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PB3,BEN-PB3-LZ-90Minute,29.41
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PC2,BEN-PC2-LZ-Green,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PC3,BEN-PC3-LZ-Green,1.69
2026-07-09T18:14:56Z,2026-07-10 02:14:56,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PC4,BEN-PC4-LZ-Equipark,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PD1,BEN-PD1-LZ-Yellow,0.33
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PD4,BEN-PD4-LZ-Blue,2.78
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PE1,BEN-PE1-LZ-Yellow,8.36
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PE2,BEN-PE2-LZ-Blue,20.29
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PF1,BEN-PF1-LZ-Yellow,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PH1,BEN-PH1-LZ-Yellow,1.44
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PH2,BEN-PH2-LZ-Green,34
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PH3,BEN-PH3-LZ-Equipark,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PH4,BEN-PH4-LZ-Green,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PI1,BEN-PI1-LZ-Yellow,2.23
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PI2,BEN-PI2-LZ-Yellow,4.81
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PI3,BEN-PI3-LZ-Yellow,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PJ1,BEN-PJ1-LZ-Yellow,24.64
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PJ2,BEN-PJ2-LZ-Green,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PL1,BEN-PL1-LZ-Green,13.42
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PL2,BEN-PL2-LZ-Green,6.45
2026-07-09T18:14:56Z,2026-07-10 02:14:56,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PM2,BEN-PM2-LZ-Blue,0
2026-07-09T18:14:56Z,2026-07-10 02:14:56,PM3,BEN-PM3-LZ-Green,7.59
